FID,X,Y,Call_Taken,Location,Day
598,-10386492.63982,5613098.536888,2015-12-30T00:00:00.000Z,3104 James ave s,Day 2
599,-10383513.225343,5612786.759573,2015-12-30T00:00:00.000Z,3224 1st ave s,Day 1
600,0,0,2015-12-30T00:00:00.000Z,2106 Fremont ace n Minneapolis,Day 1
601,-10388016.584937,5619843.003571,2015-12-30T00:00:00.000Z,1102 washburn ave n,Day 2
602,-10381949.713211,5614780.968231,2015-12-30T00:00:00.000Z,2506 Chicago ave s,Day 1
603,-10382596.056436,5621626.72761,2015-12-30T00:00:00.000Z,127 13th Ave NE,Day 1
604,-10382181.927785,5620668.444772,2015-12-30T00:00:00.000Z,120 7th ave ne,Day 2
605,-10385643.326752,5626276.124843,2015-12-30T00:00:00.000Z,4131 freemount ave n,Day 1
606,-10383831.739794,5615344.193886,2015-12-30T00:00:00.000Z,2213 blaisdell av,Day 1
607,-10380809.658914,5612456.859161,2015-12-30T00:00:00.000Z,3333 Bloomington ave s,Day 1
608,-10380437.145724,5618704.059145,2015-12-30T00:00:00.000Z,114 6th ave ne,Day 2
609,0,0,2015-12-30T00:00:00.000Z,2427 blaisdell s,Day 1
610,-10383088.798012,5612799.281319,2015-12-30T00:00:00.000Z,3220 3rd ave s,Day 1
611,-10378546.916365,5609940.659269,2015-12-30T00:00:00.000Z,4227 28th ave s,Day 1
612,-10386493.169474,5613031.22904,2015-12-30T00:00:00.000Z,3128 James ave s,Day 2
613,-10383895.133073,5619685.000866,2015-12-30T00:00:00.000Z,832 3rd st n,Day 1
614,-10378612.628215,5619067.287486,2015-12-30T00:00:00.000Z,14 ave se and 8th St se,Day 1
615,-10388016.578327,5619840.344218,2015-12-30T00:00:00.000Z,1100 Washburn ave n,Day 2
616,-10383801.543662,5616604.233323,2015-12-30T00:00:00.000Z,1401 lasalle,Day 1
617,-10380019.468402,5617665.539303,2015-12-30T00:00:00.000Z,1909 1st Street south,Day 1
618,-10381730.495298,5620633.927122,2015-12-30T00:00:00.000Z,302 6th ave ne,Day 2
619,-10383813.412203,5616693.796916,2015-12-30T00:00:00.000Z,1374 Lasalle Ave,Day 1
620,-10381662.381024,5611658.877764,2015-12-30T00:00:00.000Z,3622 10th ave s,Day 2
621,-10385617.058635,5621158.950581,2015-12-30T00:00:00.000Z,1814 Fremont Ave n,Day 1
622,0,0,2015-12-30T00:00:00.000Z,2511 CHICAGO AVE A,Day 1
623,-10388016.591547,5619845.662923,2015-12-30T00:00:00.000Z,1104 washburn ave n,Day 2
624,-10387565.598386,5609446.31507,2015-12-30T00:00:00.000Z,2672 44th st w,Day 1
625,-10381948.621057,5615014.409383,2015-12-30T00:00:00.000Z,2424 Chicago AV s,Day 1
626,-10380848.888408,5610879.270695,2015-12-30T00:00:00.000Z,1516 39th st E,Day 2
627,-10382726.786904,5621563.330845,2015-12-30T00:00:00.000Z,107 13th Ave NE,Day 1
628,-10381954.021422,5614179.34313,2015-12-30T00:00:00.000Z,2720 Chicago AV s,Day 1
629,-10383813.538959,5616490.885095,2015-12-30T00:00:00.000Z,1470 LaSalle,Day 1
630,-10380254.952668,5619028.266633,2015-12-30T00:00:00.000Z,322 6th ave se,Day 2
631,-10385616.788797,5621497.790006,2015-12-30T00:00:00.000Z,2026 Fremont Ave n,Day 1
632,-10382726.786904,5621563.330845,2015-12-30T00:00:00.000Z,107 13th Ave NE,Day 1
633,-10380443.92966,5618692.179381,2015-12-30T00:00:00.000Z,106 6th ave ne,Day 2
634,0,0,2015-12-30T00:00:00.000Z,4729 2oth ave so,Day 1
635,-10383779.804664,5619307.665037,2015-12-30T00:00:00.000Z,704 4th st n,Day 1
636,-10385446.776639,5621780.037006,2015-12-30T00:00:00.000Z,2210 emerson ave north,Day 1
637,-10380114.259524,5612495.631171,2015-12-30T00:00:00.000Z,3316 Longfellow Ave s,Day 2
638,0,0,2015-12-30T00:00:00.000Z,4130 Fremont ave n Minneapolis,Day 1
639,0,0,2015-12-30T00:00:00.000Z,2678 WEST 43RD ST,Day 1
640,-10384220.815,5613921.128699,2015-12-30T00:00:00.000Z,2818 pleasant ave s.,Day 2
641,-10383514.492736,5612996.80494,2015-12-30T00:00:00.000Z,3148 1st Avenue South,Day 1
642,-10382346.109032,5621536.204061,2015-12-30T00:00:00.000Z,1224 2nd St NE,Day 1
643,-10387875.882918,5619656.18457,2015-12-30T00:00:00.000Z,1020 vincent ave north,Day 2
644,0,0,2015-12-30T00:00:00.000Z,14th&LaSalle Ave,Day 1
645,-10385617.134239,5621121.909026,2015-12-30T00:00:00.000Z,1800 Fremont Ave N,Day 1
646,-10383801.386295,5616513.57167,2015-12-30T00:00:00.000Z,1457 lasalle ave s,Day 1
647,-10385898.774814,5619947.566408,2015-12-30T00:00:00.000Z,1130 humbolt ave n,Day 2
648,-10378552.961945,5608561.287703,2015-12-30T00:00:00.000Z,4723 28th ave so,Day 1
649,-10381949.809103,5614753.904298,2015-12-30T00:00:00.000Z,2516 Chicago AV s,Day 1
650,-10380447.321629,5618686.239499,2015-12-30T00:00:00.000Z,102 6th ave ne,Day 2
651,0,0,2015-12-30T00:00:00.000Z,13th & Grand,Day 1
652,-10380814.82489,5610742.252688,2015-12-30T00:00:00.000Z,3944 bloomington,Day 1
653,-10383981.406763,5616627.752122,2015-12-30T00:00:00.000Z,1390 spruce pl,Day 2
654,-10381437.766888,5619616.48852,2015-12-30T00:00:00.000Z,37 2nd St NE,Day 1
655,-10383671.883215,5619442.47279,2015-12-30T00:00:00.000Z,713 3rd st n,Day 1
656,-10380164.168606,5619554.41151,2015-12-30T00:00:00.000Z,606 5th ave SE,Day 2
657,0,0,2015-12-30T00:00:00.000Z,2570 W 43rd ST,Day 1
658,0,0,2015-12-30T00:00:00.000Z,Walnut st se and Delaware,Day 1
659,-10385899.625288,5620056.775306,2015-12-30T00:00:00.000Z,1206 Humboldt Ave N,Day 2
660,-10385446.297356,5621486.949261,2015-12-30T00:00:00.000Z,2014 emerson ave north,Day 1
661,-10380955.561215,5611110.781197,2015-12-30T00:00:00.000Z,3814 15th Ave S,Day 2
662,0,0,2015-12-30T00:00:00.000Z,2727 44st w,Day 1
663,-10381437.766888,5619616.48852,2015-12-30T00:00:00.000Z,37 2nd St NE,Day 1
664,-10378822.508183,5619601.562058,2015-12-30T00:00:00.000Z,1200 Como Ave SE,Day 1
665,-10380992.826324,5620303.700944,2015-12-30T00:00:00.000Z,256 6th st ne,Day 2
666,-10383833.417227,5615040.80811,2015-12-30T00:00:00.000Z,2415 blaisdell ave s,Day 1
667,-10379973.248204,5618825.079029,2015-12-30T00:00:00.000Z,799 university ave se,Day 1
668,-10380186.711559,5619151.630495,2015-12-30T00:00:00.000Z,402 6 th ave se,Day 2
669,-10382007.812095,5620794.669098,2015-12-30T00:00:00.000Z,717 2nd St NE,Day 1
670,0,0,2015-12-30T00:00:00.000Z,15th/ lasalle,Day 1
671,-10378931.387227,5619604.926803,2015-12-30T00:00:00.000Z,1100 como ave SE,Day 1
672,-10382791.336437,5619585.563183,2015-12-30T00:00:00.000Z,55 4th ave n,Day 1
673,-10381444.900519,5620825.736744,2015-12-30T00:00:00.000Z,616 5th st ne,Day 2
674,-10385645.253683,5626631.552252,2015-12-30T00:00:00.000Z,4251 Fremont Ave n,Day 1
675,0,0,2015-12-30T00:00:00.000Z,13 ave se,Day 1
676,-10381662.104039,5611626.209125,2015-12-30T00:00:00.000Z,3634 10th Ave s,Day 2
677,0,0,2015-12-30T00:00:00.000Z,1521 lascell,Day 1
678,0,0,2015-12-30T00:00:00.000Z,1230 8th st s e,Day 1
679,-10380171.55015,5619178.361024,2015-12-30T00:00:00.000Z,420 6th ave se,Day 2
680,-10378581.79541,5606270.533362,2015-12-30T00:00:00.000Z,5524 28th ave,Day 1
681,-10387781.880774,5609396.430417,2015-12-30T00:00:00.000Z,4423 upton ave s,Day 1
682,-10381673.404388,5620525.62625,2015-12-30T00:00:00.000Z,305 5th ave ne,Day 2
683,-10383801.464979,5616558.902497,2015-12-30T00:00:00.000Z,1429 la salle Ave s,Day 1
684,-10378552.734481,5608586.748658,2015-12-30T00:00:00.000Z,4713 28th Ave,Day 1
685,-10381382.673073,5611893.033814,2015-12-30T00:00:00.000Z,3540 12th ave s,Day 2
686,0,0,2015-12-30T00:00:00.000Z,3915 Fremont ace n Minneapolis,Day 1
687,0,0,2015-12-30T00:00:00.000Z,2498 blaisdale,Day 1
688,-10381042.653351,5619994.955209,2015-12-30T00:00:00.000Z,128 5th st ne,Day 2
689,-10385643.463126,5626293.87779,2015-12-30T00:00:00.000Z,4137 fremont ave n,Day 1
690,0,0,2015-12-30T00:00:00.000Z,26th/ blaisdale,Day 1
691,-10388019.446679,5619485.185442,2015-12-30T00:00:00.000Z,902 washburn ave N,Day 2
692,-10382726.786904,5621563.330845,2015-12-30T00:00:00.000Z,107 13th Ave NE,Day 1
693,0,0,2015-12-30T00:00:00.000Z,2697 Blas dale ave s,Day 1
694,-10382353.400315,5624167.435193,2015-12-30T00:00:00.000Z,3110 3rd st n,Day 2
695,-10385627.60339,5625125.429295,2015-12-30T00:00:00.000Z,3739 fremont ave north,Day 1
696,0,0,2015-12-30T00:00:00.000Z,2663 blaidsdell,Day 1
697,-10379979.521668,5619883.082485,2015-12-30T00:00:00.000Z,806 5th Ave Se,Day 2
698,0,0,2015-12-30T00:00:00.000Z,672 e 15th  st,Day 1
699,-10378118.400953,5619599.669586,2015-12-30T00:00:00.000Z,1704. Como ave se,Day 1
700,-10381518.817649,5611293.270504,2015-12-30T00:00:00.000Z,3752 11th ave s,Day 2
701,0,0,2015-12-30T00:00:00.000Z,S 19th and Franklin f rd,Day 1
702,-10382346.815286,5622131.088423,2015-12-30T00:00:00.000Z,1572 2nd St NE,Day 1
703,-10382726.786904,5621563.330845,2015-12-30T00:00:00.000Z,107 13th Ave NE,Day 1
704,-10381623.505345,5615502.693443,2015-12-30T00:00:00.000Z,2104 10th ave s,Day 2
705,0,0,2015-12-30T00:00:00.000Z,2552 w 43rd st,Day 1
706,0,0,2015-12-30T00:00:00.000Z,1575 lesalle ave s,Day 1
707,-10380959.819045,5621026.017035,2015-12-30T00:00:00.000Z,676 summer st ne,Day 2
708,-10382346.632311,5621881.450224,2015-12-30T00:00:00.000Z,1426 2nd St NE,Day 1
709,0,0,2015-12-30T00:00:00.000Z,1545 le salle Ave s,Day 1
710,-10380340.342966,5618874.603887,2015-12-30T00:00:00.000Z,224 6th ave se,Day 2
711,-10376650.807112,5619621.263307,2015-12-30T00:00:00.000Z,2700 como ave se,Day 1
712,-10383801.33406,5616389.616919,2015-12-30T00:00:00.000Z,1523 lasalle,Day 1
713,-10385485.371876,5616145.721721,2015-12-30T00:00:00.000Z,1778 emerson av s,Day 2
714,0,0,2015-12-30T00:00:00.000Z,2707 blaisdale,Day 1
715,-10384090.315366,5619881.535787,2015-12-30T00:00:00.000Z,1020 3rd st n,Day 1
716,-10387521.370468,5609626.142089,2015-12-30T00:00:00.000Z,2586 43rd st w,Day 1
717,-10387676.44137,5609447.356817,2015-12-30T00:00:00.000Z,2727 44TH ST WEST,Day 1
718,-10385898.816052,5619924.631206,2015-12-30T00:00:00.000Z,1124 Humboldt Ave N,Day 2
719,-10382726.786904,5621563.330845,2015-12-30T00:00:00.000Z,107 13th Ave NE,Day 1
720,-10388015.539945,5620906.299783,2015-12-30T00:00:00.000Z,1648 Washburn Ave n,Day 2
721,-10379097.892851,5619334.990078,2015-12-30T00:00:00.000Z,1088 8th Se,Day 1
722,-10383732.486257,5619772.406752,2015-12-30T00:00:00.000Z,801 Washington Ave N,Day 1
723,-10381117.942958,5620150.547461,2015-12-30T00:00:00.000Z,230 5th st ne,Day 2
724,-10385623.284693,5623724.544054,2015-12-30T00:00:00.000Z,3252 Fremont Ave n,Day 1
725,-10385898.748319,5619935.83312,2015-12-30T00:00:00.000Z,1126 humbold ave n,Day 2
726,-10378560.10613,5607322.982509,2015-12-30T00:00:00.000Z,5157 28th ave s,Day 1
727,-10386492.904647,5613064.882964,2015-12-30T00:00:00.000Z,3116 James ave s.,Day 2
728,-10385630.173374,5625416.502683,2015-12-30T00:00:00.000Z,3841 fremont ave north,Day 1
729,-10381106.133053,5620126.140736,2015-12-30T00:00:00.000Z,214 5th st ne,Day 2
730,-10383813.549817,5616373.43736,2015-12-30T00:00:00.000Z,1530 lasalle,Day 1
731,-10380087.392981,5619327.364698,2015-12-30T00:00:00.000Z,516 6th ave se,Day 2
732,0,0,2015-12-30T00:00:00.000Z,Mncis parking,Day 1
733,-10386210.217288,5613097.657187,2015-12-30T00:00:00.000Z,3104 HUMBOLDT AVE S,Day 2
734,-10382726.786904,5621563.330845,2015-12-30T00:00:00.000Z,107 13th Ave NE,Day 1
735,-10387872.535502,5621238.41697,2015-12-30T00:00:00.000Z,1830 Vincent Ave n,Day 2
736,-10378158.038638,5619612.170943,2015-12-30T00:00:00.000Z,1625 como ave se,Day 1
737,-10381665.74334,5612113.881038,2015-12-30T00:00:00.000Z,3448 10th ave S,Day 2
738,-10383801.268761,5616434.159857,2015-12-30T00:00:00.000Z,1501 lasalle av,Day 1
739,-10381799.551825,5610803.209467,2015-12-30T00:00:00.000Z,3924 elliot av s,Day 2
740,-10383813.549817,5616373.43736,2015-12-30T00:00:00.000Z,1530 LASALLE,Day 1
741,-10385898.951517,5619902.227379,2015-12-30T00:00:00.000Z,1120 Humboldt ave n,Day 2
742,-10380820.661679,5612219.574955,2015-12-30T00:00:00.000Z,3424 Bloomington,Day 1
743,-10385787.954057,5620648.610487,2015-12-30T00:00:00.000Z,1526 Girard Ave N,Day 2
744,0,0,2015-12-30T00:00:00.000Z,726 e 15th,Day 1
745,-10381259.557936,5620458.629755,2015-12-30T00:00:00.000Z,602 4th ave ne,Day 2
746,-10383801.313232,5616471.47876,2015-12-30T00:00:00.000Z,1483 lasalle,Day 1
747,-10385788.003456,5620635.487624,2015-12-30T00:00:00.000Z,1518 girard ave n,Day 2
748,-10383801.543662,5616604.233323,2015-12-30T00:00:00.000Z,1401 lasalle ave,Day 1
749,-10383981.333179,5616689.194707,2015-12-30T00:00:00.000Z,1352 spruce pl,Day 2
750,0,0,2015-12-30T00:00:00.000Z,43rd/upton,Day 1
751,-10381519.261866,5611358.487321,2015-12-30T00:00:00.000Z,3728 11th ave S,Day 2
752,-10380821.93588,5612475.685754,2015-12-30T00:00:00.000Z,3324 Bloomington ave s,Day 1
753,-10386210.291943,5613052.775621,2015-12-30T00:00:00.000Z,3120 Humboldt ave s.,Day 2
754,-10383081.884053,5615991.907899,2015-12-30T00:00:00.000Z,1826 3rd ave s,Day 1
755,-10386493.610853,5612975.139166,2015-12-30T00:00:00.000Z,3148 JAMES AVE S,Day 2
756,0,0,2015-12-30T00:00:00.000Z,13th & Marshall,Day 1
757,-10385899.01925,5619891.025465,2015-12-30T00:00:00.000Z,1118 Humboldt ave n,Day 2
758,-10381949.770746,5614764.729871,2015-12-30T00:00:00.000Z,2512 CHICAGO AVE S,Day 1
759,-10379594.877206,5619479.261771,2015-12-30T00:00:00.000Z,728 8th ave se,Day 2
760,0,0,2015-12-30T00:00:00.000Z,907 19tg ave s,Day 1
761,-10384957.798889,5618638.732188,2015-12-30T00:00:00.000Z,808 4th ave ne,Day 2
762,0,0,2015-12-30T00:00:00.000Z,1430 lesalle,Day 1
763,-10379838.554666,5619769.524219,2015-12-30T00:00:00.000Z,802 6th ave se,Day 2
764,-10383832.470613,5615213.158187,2015-12-30T00:00:00.000Z,2311 blaisdell,Day 1
765,-10380097.868619,5618945.245788,2015-12-30T00:00:00.000Z,326 7th ave se,Day 2
766,-10382770.002731,5621535.588519,2015-12-30T00:00:00.000Z,13th Ave NE & Marshall,Day 1
767,-10380194.014566,5618777.792471,2015-12-30T00:00:00.000Z,216 7th ave se,Day 2
768,-10380102.796183,5618936.329275,2015-12-30T00:00:00.000Z,320 7th ave se,Day 2
769,-10380820.7621,5612235.956381,2015-12-30T00:00:00.000Z,3418 Bloomington,Day 1
770,-10382446.004516,5621112.743366,2015-12-30T00:00:00.000Z,114 10th ave ne,Day 2
771,-10386208.025486,5613318.545395,2015-12-30T00:00:00.000Z,3026 Humboldt Ave South,Day 2
772,0,0,2015-12-30T00:00:00.000Z,2200 N 4th st,Day 2
773,-10381032.319408,5619973.599458,2015-12-30T00:00:00.000Z,114 5th st ne,Day 2
774,0,0,2015-12-30T00:00:00.000Z,2312 N 4th st,Day 2
775,-10380114.122903,5612457.039034,2015-12-30T00:00:00.000Z,3332 Longfellow ave s,Day 2
776,-10386215.174887,5612264.972481,2015-12-30T00:00:00.000Z,3406 Humboldt Ave South,Day 2
777,-10385486.8509,5615484.067595,2015-12-30T00:00:00.000Z,2120 emerson av s,Day 2
778,-10384216.214137,5614775.779154,2015-12-30T00:00:00.000Z,2508 pleasant ave s.,Day 2
779,0,0,2015-12-30T00:00:00.000Z,1100 uptown  Ave N,Day 2
780,-10381349.059928,5620224.242612,2015-12-30T00:00:00.000Z,320 4th st ne,Day 2
781,0,0,2015-12-30T00:00:00.000Z,2322 N 4th st,Day 2
782,-10380030.253348,5619067.368323,2015-12-30T00:00:00.000Z,404 7th ave SE,Day 2
783,-10381623.409856,5615475.522402,2015-12-30T00:00:00.000Z,2124 10th AVE S,Day 2
784,-10381565.384821,5620310.045795,2015-12-30T00:00:00.000Z,306 4th ave ne,Day 2
785,0,0,2015-12-30T00:00:00.000Z,900 Iving Ave N,Day 2
786,-10379767.693393,5619534.09041,2015-12-30T00:00:00.000Z,706 7 th ave se,Day 2
787,-10379779.86245,5619150.405094,2015-12-30T00:00:00.000Z,514 8th ave se,Day 2
788,-10383822.312402,5616615.423088,2015-12-30T00:00:00.000Z,106 14th st w,Day 2
789,-10381798.744902,5611151.470554,2015-12-30T00:00:00.000Z,3800 Elliot Ave,Day 2
790,-10380109.366268,5618924.440592,2015-12-30T00:00:00.000Z,312 7th Ave Se,Day 2
791,-10381802.893503,5611654.01711,2015-12-30T00:00:00.000Z,3624 elliot ave s,Day 2
792,-10382485.047825,5621093.850516,2015-12-30T00:00:00.000Z,108 10th ave ne,Day 2
793,-10381664.707826,5615041.951063,2015-12-30T00:00:00.000Z,2414 10th av s,Day 2
794,-10381772.66042,5621095.093002,2015-12-30T00:00:00.000Z,812 4th st ne,Day 2
795,-10379769.887834,5619168.18797,2015-12-30T00:00:00.000Z,526 8th ave se,Day 2
796,-10382472.033389,5621100.148133,2015-12-30T00:00:00.000Z,110 10th ave ne,Day 2
797,-10387729.143237,5621486.971884,2015-12-30T00:00:00.000Z,2006 upton  Ave N,Day 2
798,-10381665.525842,5614944.791828,2015-12-30T00:00:00.000Z,2450 10th av s,Day 2
799,-10386210.198624,5613108.877578,2015-12-30T00:00:00.000Z,3100 Humboldt ave s,Day 2
800,-10381333.494592,5620192.742974,2015-12-30T00:00:00.000Z,304 4th st ne,Day 2
801,-10379406.736638,5618728.067095,2015-12-30T00:00:00.000Z,410 11th ave se,Day 2
802,-10385627.528979,5616035.344904,2015-12-30T00:00:00.000Z,1806 fremont ave s,Day 2
803,-10381664.66238,5615047.348798,2015-12-30T00:00:00.000Z,2412 10th av s,Day 2
804,-10382230.157606,5616769.498621,2015-12-30T00:00:00.000Z,1010 park ave,Day 2
