FID,X,Y,Call_Taken,Location,Day
956,-10386736.214669,5621153.953156,2016-02-03T00:00:00.000Z,1816 Newton Ave N,Day 2
957,-10378478.400399,5615636.768202,2016-02-03T00:00:00.000Z,2012 28TH AVE S,Day 2
958,-10380241.29961,5623432.105519,2016-02-03T00:00:00.000Z,924 24th ave ne,Day 2
959,-10378478.339434,5615642.114647,2016-02-03T00:00:00.000Z,2008 28th Ave S,Day 2
960,-10379395.18899,5619095.918684,2016-02-03T00:00:00.000Z,1004 6th st se,Day 2
961,-10383211.490305,5616010.52386,2016-02-04T00:00:00.000Z,1817 2ND AVE S,Day 3
962,-10380154.604683,5619524.271024,2016-02-03T00:00:00.000Z,514 6th st se,Day 2
963,-10384580.622259,5621041.198569,2016-02-04T00:00:00.000Z,508 Lyn Park Circle N,Day 3
964,-10378780.771289,5618750.040116,2016-02-03T00:00:00.000Z,1402 6th st se,Day 2
965,0,0,2016-02-04T00:00:00.000Z,2407 N 3rd st,Day 3
966,-10386221.936938,5622298.039616,2016-02-03T00:00:00.000Z,2506 James ave n,Day 2
967,0,0,2016-02-04T00:00:00.000Z,2313 N 3rd st,Day 3
968,-10378751.338763,5618733.329004,2016-02-03T00:00:00.000Z,1422 6th st se,Day 2
969,-10386198.146596,5613024.704363,2016-02-04T00:00:00.000Z,3131 Humboldt ave s,Day 3
970,-10386736.488482,5620972.312157,2016-02-03T00:00:00.000Z,1714 newton ave n,Day 2
971,-10381087.301492,5609039.243087,2016-02-04T00:00:00.000Z,4547 14th Ave s,Day 3
972,-10378771.941531,5618745.026782,2016-02-03T00:00:00.000Z,1408 6th st se,Day 2
973,0,0,2016-02-04T00:00:00.000Z,2219 N 3rd st,Day 3
974,-10386172.710714,5622917.461967,2016-02-03T00:00:00.000Z,2822 James ave n,Day 2
975,-10382774.844578,5623302.831604,2016-02-04T00:00:00.000Z,2319 Grand St NE,Day 3
976,-10380270.105699,5623432.050814,2016-02-03T00:00:00.000Z,920 24th ave ne,Day 2
977,-10378853.407836,5619371.477584,2016-02-04T00:00:00.000Z,905 12th ave se,Day 3
978,-10386478.089741,5613382.072977,2016-02-04T00:00:00.000Z,3003 JAMES AVE S,Day 3
979,-10385792.892221,5611940.845679,2016-02-03T00:00:00.000Z,3520 Girard Ave South,Day 2
980,-10380452.896488,5623019.553569,2016-02-03T00:00:00.000Z,2126 Jackson St NE,Day 2
981,-10382774.907838,5622309.131746,2016-02-04T00:00:00.000Z,1705 Grand St NE,Day 3
982,-10380405.074804,5619868.318766,2016-02-03T00:00:00.000Z,310 7th st se,Day 2
983,0,0,2016-02-04T00:00:00.000Z,2213 N 3rd st,Day 3
984,-10379977.0898,5613059.479407,2016-02-03T00:00:00.000Z,3116 19th av s,Day 2
985,-10386203.295429,5612210.284495,2016-02-04T00:00:00.000Z,3427 Humboldt Ave South,Day 3
986,-10384918.756631,5626497.289896,2016-02-03T00:00:00.000Z,4206 Aldrich ave n,Day 2
987,-10380452.867732,5622636.115905,2016-02-03T00:00:00.000Z,1838 Jackson St NE,Day 2
988,-10385500.407767,5613030.46842,2016-02-03T00:00:00.000Z,3128 Emerson Ave South,Day 2
989,-10385643.793069,5612815.947491,2016-02-03T00:00:00.000Z,3200 fremont ave s,Day 2
990,-10380059.466142,5622637.34518,2016-02-03T00:00:00.000Z,1834 Polk St NE,Day 2
991,-10381807.622066,5612200.659443,2016-02-03T00:00:00.000Z,3432 elliot,Day 2
992,-10379685.52192,5620774.831414,2016-02-03T00:00:00.000Z,606 Fillmore St NE,Day 2
993,-10378431.362417,5618957.820926,2016-02-03T00:00:00.000Z,1508 8th st SE,Day 2
994,-10377818.197979,5619211.908999,2016-02-03T00:00:00.000Z,858 19 Avenue Southeast,Day 2
995,-10381920.590722,5611733.96283,2016-02-03T00:00:00.000Z,810 36th st E,Day 2
996,-10379976.809791,5612988.400109,2016-02-03T00:00:00.000Z,3142 19th ave s,Day 2
997,-10378153.78504,5619281.241061,2016-02-03T00:00:00.000Z,936 17th ave se,Day 2
998,-10387159.370858,5621198.053063,2016-02-03T00:00:00.000Z,1808 queen ave n,Day 2
999,-10387159.31691,5621225.196294,2016-02-03T00:00:00.000Z,1828 queen ave n,Day 2
1000,-10385507.002161,5612252.506697,2016-02-03T00:00:00.000Z,3410 Emerson ave s,Day 2
